artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count_x,genres,genre,count,label
Twin Peaks,0.000267,0.495,132669.0,0.782,0.736,0.54,-4.694,0.0315,116.114,0.451,49.0,9,1,2,"['chicago indie', 'indie garage rock', 'indie rock', 'modern power pop']",indie rock,55,62
Twinkle,0.213,0.603,191493.0,0.506,0.0,0.0553,-9.531,0.0391,124.953,0.735,34.0,9,1,2,['sleep'],sleep,65,38
Twista,0.17195,0.7225324675324676,259346.93506493515,0.7380259740259743,4.936363636363637e-07,0.240183116883117,-6.8047272727272725,0.2017597402597403,132.2778571428571,0.5515428571428573,47.32467532467533,1,0,77,"['chicago rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",rap,164,2
Two Door Cinema Club,0.02028384,0.5526666666666668,209353.8,0.8000000000000003,0.0268037386666666,0.1664733333333333,-5.1972000000000005,0.0855733333333333,138.52880000000002,0.5765333333333333,53.46666666666667,2,1,30,"['alternative dance', 'indie pop', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",rock,127,8
Ty Dolla $ign,0.144971111111111,0.6896049382716051,222611.7777777777,0.5923333333333336,0.0003597148148148,0.2045654320987655,-6.659888888888887,0.1226888888888889,120.1848765432098,0.4793999999999998,65.9753086419753,1,1,81,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",trap,109,13
Ty Herndon,0.25256,0.6024,223712.2,0.6409999999999999,0.0,0.1674,-7.2426,0.02808,126.49520000000004,0.5186,40.4,7,1,10,"['country', 'country road']",country,61,49
Tycho,0.1727111111111111,0.5801111111111111,319410.7777777777,0.7267777777777777,0.9276666666666666,0.1273555555555555,-8.168333333333331,0.0440888888888888,130.32288888888888,0.352,50.22222222222222,8,1,18,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",indietronica,60,50
Tye Tribbett,0.0423399999999999,0.5115999999999999,339394.8,0.8066000000000001,5.86e-07,0.3372400000000001,-5.069599999999999,0.1693599999999999,138.72600000000003,0.5130000000000001,43.8,11,0,10,"['gospel', 'praise']",gospel,66,36
Tyga,0.0951005747126437,0.8086896551724141,203173.98850574717,0.6349195402298848,0.0001190485057471,0.1505448275862068,-6.01228735632184,0.1667436781609196,115.7937011494253,0.4760689655172413,64.60919540229885,1,1,87,"['pop rap', 'rap', 'trap']",trap,109,13
Tyla Yaweh,0.0508712,0.7004,177495.0,0.5782,4.135199999999999e-05,0.1145,-6.5520000000000005,0.10908,129.87759999999997,0.376,73.0,4,0,5,"['cali rap', 'melodic rap', 'pop rap', 'rap', 'trap']",rap,164,2
Tyler Braden,0.00783,0.4029999999999999,196592.0,0.617,0.0,0.148,-7.02,0.0337,150.064,0.204,57.0,0,0,2,"['contemporary country', 'country pop']",contemporary country,60,52
Tyler Farr,0.1093444444444444,0.5101111111111111,193120.0,0.7773333333333334,8.200000000000001e-06,0.1368888888888889,-4.450555555555557,0.0377111111111111,134.84077777777782,0.551888888888889,57.66666666666666,7,1,9,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",country road,112,12
Tyler Rich,0.0682,0.47,194071.5,0.7545,0.0,0.119,-5.244,0.05515,171.84899999999996,0.5995,65.5,9,1,4,"['contemporary country', 'country pop']",contemporary country,60,52
"Tyler, The Creator",0.1945549589041096,0.5539794520547945,235090.2123287671,0.6409383561643837,0.0212449570547945,0.3132897260273972,-8.171061643835616,0.2687945205479452,108.96408904109586,0.4655931506849316,59.24657534246575,1,1,146,"['hip hop', 'rap']",hip hop,83,24
Tynisha Keli,0.21,0.38,293013.0,0.6920000000000001,0.0,0.3429999999999999,-4.24,0.0582,133.942,0.693,49.0,1,0,2,"['deep pop r&b', 'hip pop', 'urban contemporary']",urban contemporary,101,16
Tyrese,0.1461428571428571,0.6672380952380951,272003.04761904763,0.503047619047619,0.0004526742857142,0.1342380952380952,-7.5180476190476195,0.0986142857142857,103.37880952380952,0.4829523809523809,50.19047619047619,10,0,21,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",pop rap,135,6
Tyrone Wells,0.701,0.6074999999999999,234100.5,0.4105,4.7e-06,0.0928,-8.777000000000001,0.02965,81.9885,0.4735,55.0,2,1,4,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'viral pop']",pop rock,169,1
Tõnu Kaljuste,0.8370000000000001,0.172,346733.0,0.00652,0.0676,0.0628,-26.678,0.0404,88.208,0.0374,50.0,5,0,1,['classical performance'],classical performance,127,7
Týr,3.53e-05,0.5479999999999999,221507.0,0.918,0.0286,0.0797,-5.73,0.0545,107.977,0.28,54.0,4,0,2,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",pop rap,135,6
U-God,0.051344,0.8146000000000001,231610.6,0.5940000000000001,0.002208056,0.25978,-7.741600000000001,0.2642399999999999,98.0992,0.5728,43.4,11,1,10,"['meme rap', 'trap', 'underground hip hop', 'vapor trap']",underground hip hop,108,14
U-Roy,0.12815,0.749125,210027.125,0.439625,0.0124542675,0.0953375,-10.575500000000002,0.1126875,92.34050000000002,0.705125,39.0,0,1,8,"['funk', 'jazz funk', 'soul', 'soul jazz']",soul,90,20
U.S.D.A.,0.0173,0.602,235400.0,0.514,0.000139,0.353,-6.629,0.298,115.223,0.0706,50.0,8,1,2,"['atl hip hop', 'dirty south rap', 'gangster rap', 'rap', 'southern hip hop', 'trap']",rap,164,2
U2,0.1235118851441243,0.4444035476718405,265289.74501108646,0.6801543237250549,0.128396535964523,0.3040986696230601,-9.94475388026608,0.0455478935698447,126.84815964523274,0.4394853658536586,40.35698447893571,8,1,451,"['irish rock', 'permanent wave', 'rock']",rock,127,8
UFO,0.0492493447499999,0.3965749999999999,276421.0,0.7605000000000002,0.0670638649999999,0.3748350000000001,-7.045775000000001,0.06318,131.384875,0.4331174999999999,32.4,9,1,80,"['album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",rock,127,8
UGK,0.0795993714285714,0.822157142857143,285724.4142857143,0.6301000000000004,0.0091448548571428,0.1592014285714285,-7.676300000000002,0.2183457142857142,119.1969,0.6892914285714282,40.642857142857146,11,1,70,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'rap', 'southern hip hop', 'trap']",trap,109,13
USSR State Symphony Orchestra,0.9745,0.5009999999999999,85189.75,0.1604,0.8270000000000001,0.1273,-20.24425,0.134725,134.20925000000005,0.3200000000000001,0.0,7,1,8,['orchestra'],orchestra,65,39
Ugly God,0.341008,0.8591999999999999,139008.0,0.4236000000000001,0.002345,0.10824,-10.8552,0.2906,114.9218,0.2642,59.4,11,0,10,"['meme rap', 'trap', 'underground hip hop', 'vapor trap']",underground hip hop,108,14
Ugly Kid Joe,0.0381049999999999,0.50625,260663.25,0.73325,0.000149195,0.092525,-8.78375,0.0581749999999999,114.58175,0.58275,52.5,1,1,8,"['funk metal', 'funk rock', 'glam metal', 'hard rock', 'post-grunge', 'rock']",hard rock,52,68
Ulster Orchestra,0.977,0.063,541800.0,0.0233,0.921,0.18,-27.782,0.042,68.444,0.0334,40.0,6,0,1,['orchestra'],orchestra,65,39
Uncle Kracker,0.1247190476190476,0.7221428571428573,258165.09523809524,0.7556666666666666,1.0914285714285714e-06,0.2571809523809523,-5.051285714285715,0.0433714285714285,127.80138095238097,0.7618095238095238,54.85714285714285,9,1,21,"['country', 'country road', 'neo mellow', 'pop rock', 'post-grunge']",pop rock,169,1
Uncle Lucius,0.3765000000000001,0.6535,209426.5,0.5185,0.0003525,0.0926,-7.6389999999999985,0.03065,118.6825,0.336,56.5,1,1,4,"['roots rock', 'texas country']",roots rock,76,27
Unlike Pluto,0.09815,0.539,215290.0,0.8210000000000001,0.0,0.216,-4.5825,0.1965,85.30449999999998,0.3535,67.0,5,0,2,"['bass trap', 'indie poptimism', 'modern alternative rock', 'modern rock', 'traprun']",modern rock,115,11
Unlimited Touch,0.00842,0.6970000000000001,413573.0,0.5820000000000001,0.344,0.0843,-12.173,0.114,115.929,0.823,41.0,11,0,2,"['deep disco', 'disco', 'post-disco', 'post-disco soul']",post-disco,58,54
UnoTheActivist,0.0271,0.6940000000000001,200000.0,0.417,0.0,0.178,-11.603,0.1669999999999999,155.985,0.24,57.0,8,0,2,"['melodic rap', 'trap', 'underground hip hop', 'vapor trap']",underground hip hop,108,14
Unspoken,0.00228,0.513,184733.0,0.875,0.0,0.171,-5.182,0.0517,81.978,0.585,56.0,1,1,2,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship']",christian music,67,35
Unwritten Law,0.0293675,0.4925000000000001,223792.25,0.8190000000000001,0.0001429325,0.1185,-5.087250000000001,0.0523999999999999,135.52025000000003,0.5,45.75,1,1,8,"['pop punk', 'post-grunge', 'punk', 'skate punk']",punk,64,40
Urban Knights,0.315,0.7440000000000001,242333.0,0.445,0.252,0.262,-7.81,0.0427,138.542,0.632,37.0,2,0,2,['smooth jazz'],smooth jazz,56,60
Us The Duo,0.4283,0.7319999999999999,195227.0,0.4256666666666667,0.0,0.158,-8.681666666666667,0.0475333333333333,106.81833333333331,0.4756666666666666,57.33333333333334,5,1,6,"['folk-pop', 'indiecoustica', 'neo mellow', 'viral pop']",neo mellow,71,32
Usher,0.1314100150375939,0.7011879699248127,245071.2105263158,0.6176842105263156,8.4496015037594e-05,0.1647518796992482,-6.248285714285713,0.0969947368421052,116.06530075187963,0.5580150375939849,54.33082706766918,1,1,133,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']",r&b,102,15
Utah Symphony Orchestra,0.994,0.336,84307.0,0.0834,0.905,0.0988,-22.959,0.0409999999999999,64.619,0.214,13.0,8,1,2,['orchestra'],orchestra,65,39
V,0.4103333333333333,0.5536666666666666,219737.0,0.4696666666666667,5.4333333333333335e-06,0.0885333333333333,-6.359666666666668,0.0402,93.07033333333334,0.353,74.66666666666667,3,1,3,"['pop', 'pop rap']",pop,180,0
V.I.C.,0.24195,0.851,275010.0,0.789,0.0,0.10415,-4.103750000000002,0.2917499999999999,85.0055,0.5279999999999999,51.5,3,1,8,"['atl hip hop', 'pop rap', 'southern hip hop']",southern hip hop,149,3
VICTORIA,0.0134,0.479,299700.0,0.953,2.2e-06,0.173,-5.292000000000002,0.0534,160.071,0.444,42.0,3,0,2,['post-teen pop'],post-teen pop,137,4
VINAI,0.000744,0.649,211875.0,0.99,0.3279999999999999,0.0626,-1.888,0.1119999999999999,127.964,0.208,56.0,11,1,2,"['big room', 'deep big room', 'edm', 'electro house', 'melbourne bounce international', 'progressive electro house']",electro house,64,42
VIP Mass Choir,0.637,0.5589999999999999,247093.0,0.575,0.0,0.6409999999999999,-8.0,0.114,77.00399999999998,0.514,27.0,2,1,1,['gospel'],gospel,66,36
VaShawn Mitchell,0.3565,0.504,425080.0,0.5650000000000001,0.000125,0.1364,-7.537000000000001,0.06405,129.937,0.425,47.5,1,1,4,"['gospel', 'praise']",gospel,66,36
Vacation Manor,0.0139999999999999,0.61,209453.0,0.8240000000000001,1.6899999999999994e-05,0.138,-5.2170000000000005,0.0347,128.025,0.472,55.0,9,1,2,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock']",indietronica,60,50
Vacationer,0.1,0.515,204032.0,0.79,0.000266,0.192,-4.64,0.0665,94.992,0.6409999999999999,44.0,8,1,2,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'philly indie', 'shimmer pop']",modern rock,115,11
Vacuum Cleaner White Noise,1.62e-06,0.1669999999999999,93452.0,0.802,0.929,0.731,-15.754,0.129,117.515,0.022,60.0,2,1,1,['sleep'],sleep,65,38
Vagon Chicano,0.4662857142857143,0.6845714285714285,221611.4285714285,0.5287142857142856,3.046428571428571e-05,0.1487857142857143,-8.004142857142856,0.0582,138.83285714285714,0.8117142857142856,55.57142857142857,9,1,14,"['banda', 'cumbia', 'duranguense', 'grupera', 'norteno', 'ranchera', 'regional mexican']",regional mexican,53,66
Vai Mahina,0.925,0.2215,85020.0,0.174,0.0462805,0.1065,-15.8615,0.03505,129.04949999999997,0.1373,63.0,11,1,2,['movie tunes'],movie tunes,96,17
Valee,0.066,0.877,226533.0,0.5579999999999999,0.0,0.0745,-4.896,0.342,157.02700000000004,0.493,65.0,1,1,1,"['chicago rap', 'trap', 'underground hip hop', 'vapor trap']",underground hip hop,108,14
Valentina Lisitsa,0.9863333333333334,0.336,407326.33333333326,0.0995,0.943,0.0937,-20.242333333333328,0.0406666666666666,117.31133333333332,0.1568333333333333,58.33333333333334,2,1,3,['classical piano'],classical piano,76,28
Valerie Masterson,0.91,0.536,294360.0,0.173,3.61e-06,0.0716,-22.427,0.0706,115.631,0.5579999999999999,0.0,0,1,1,['classical soprano'],classical soprano,62,45
Valery Gergiev,0.9499999999999998,0.145,181911.0,0.0175933333333333,0.8456666666666667,0.0945666666666666,-31.29433333333333,0.0379333333333333,123.558,0.0464333333333333,49.66666666666666,7,0,3,"['classical', 'classical performance', 'orchestral performance']",orchestral performance,63,44
Valley,0.024,0.62,203107.0,0.655,4.19e-05,0.301,-8.525,0.0455,109.987,0.335,64.0,4,1,2,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",country road,112,12
Vallis Alps,0.8085,0.6829999999999999,257069.5,0.4270000000000001,0.16055,0.1017,-11.51,0.11075,108.0,0.2065,58.0,3,1,4,"['australian indie', 'australian pop', 'electropop', 'indietronica', 'vapor soul']",indietronica,60,50
Vampire Weekend,0.2432455211267605,0.6244366197183098,211421.6056338029,0.6576338028169014,0.0673996692957746,0.1533746478873239,-7.155788732394366,0.0942774647887324,136.67121126760566,0.6862535211267606,50.78873239436621,11,1,71,"['baroque pop', 'indie pop', 'indie rock', 'modern rock', 'rock']",modern rock,115,11
Van Cliburn,0.9848,0.3934000000000001,446154.6,0.059639,0.8764,0.11178,-25.2136,0.04628,87.43469999999998,0.14114,24.1,8,1,10,['classical piano'],classical piano,76,28
Vance Joy,0.3264838709677419,0.5641290322580647,242940.6451612904,0.6489354838709678,0.0020327703225806,0.1614129032258064,-6.987290322580645,0.0426838709677419,109.80009677419358,0.3878709677419354,59.70967741935484,7,1,31,"['folk-pop', 'modern rock', 'neo mellow', 'pop', 'pop rock']",pop,180,0
Vandenberg,0.127,0.4379999999999999,250693.0,0.546,0.0,0.182,-10.331,0.0419,125.221,0.486,45.0,11,1,2,"['album rock', 'dutch rock', 'glam metal', 'hard rock', 'metal', 'modern hard rock']",hard rock,52,68
Vanessa Bell Armstrong,0.675,0.317,389760.0,0.284,0.00716,0.12,-15.075,0.0381,135.33,0.263,30.0,10,1,2,['gospel'],gospel,66,36
Vanessa Hudgens,0.1660562222222222,0.6136111111111111,216309.0,0.7896666666666668,0.0100331777777777,0.1850555555555556,-4.700722222222223,0.0517611111111111,107.38527777777776,0.5273888888888889,56.11111111111112,9,1,18,"['dance pop', 'hollywood', 'post-teen pop', 'viral pop']",post-teen pop,137,4
Vanessa Williams,0.4724,0.588375,241258.25,0.4075,0.0639113125,0.206375,-13.293374999999996,0.0414125,101.543625,0.2993999999999999,42.375,3,1,16,"['quiet storm', 'urban contemporary']",quiet storm,92,19
Vanilla Fudge,0.1178711111111111,0.2543333333333333,321691.7777777777,0.5227777777777777,0.1174458888888889,0.2642888888888889,-12.006555555555556,0.0454333333333333,119.77611111111106,0.3149444444444445,30.66666666666667,4,0,18,"['acid rock', 'blues rock', 'folk rock', 'psychedelic rock']",folk rock,56,61
Vansire,0.306,0.779,140116.0,0.5720000000000001,0.7390000000000001,0.106,-9.259,0.0396,114.994,0.967,62.0,4,1,2,"['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie']",indie pop,65,37
Varnay,0.9697,0.2174666666666666,283115.56666666665,0.1824133333333333,0.1484222049999999,0.4285333333333334,-20.913133333333327,0.0532533333333333,92.7434,0.1160766666666666,0.0,2,1,30,['classical soprano'],classical soprano,62,45
Vas Bela,0.987,0.201,152000.0,0.0027199999999999,0.879,0.1159999999999999,-35.169000000000004,0.0409999999999999,68.22,0.0992,68.0,10,1,2,['background music'],background music,67,34
Vashti,0.525,0.359,210160.0,0.416,0.00049,0.12,-11.692,0.0303,91.644,0.696,26.0,10,1,2,"['anti-folk', 'british folk', 'folk', 'freak folk', 'new weird america', 'psychedelic folk', 'traditional folk']",traditional folk,63,43
Vashti Bunyan,0.9736842105263156,0.4824210526315789,133593.68421052632,0.120278947368421,0.1927912631578946,0.1246631578947367,-19.32110526315789,0.0457473684210526,114.6642105263158,0.6265789473684209,28.894736842105264,0,1,38,"['anti-folk', 'british folk', 'folk', 'freak folk', 'new weird america', 'psychedelic folk', 'traditional folk']",traditional folk,63,43
Velvet Revolver,0.00028036,0.4004,254005.4,0.9238000000000002,0.24772,0.16316,-4.300199999999999,0.06954,144.61200000000005,0.3408,55.0,6,1,10,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock', 'supergroup']",rock,127,8
Venom,0.006909415,0.2750000000000001,222682.22222222228,0.8243888888888887,0.0825704144444444,0.2697333333333333,-11.062277777777776,0.0628444444444444,118.27688888888888,0.2303722222222222,33.5,1,1,36,['background music'],background music,67,34
Vern Gosdin,0.5404444444444444,0.644611111111111,195165.9444444445,0.3557222222222223,0.0003368416666666,0.1363166666666667,-14.159055555555556,0.0293555555555555,107.46233333333336,0.5006111111111112,34.833333333333336,2,1,36,"['bakersfield sound', 'country', 'country rock']",country rock,80,26
Verna Felton,0.95,0.527,77953.0,0.5475,4.0150000000000014e-05,0.251,-7.641000000000001,0.0508,105.709,0.8695,51.0,8,1,4,"['disney', 'movie tunes']",disney,61,48
Vernon Handley,0.935,0.0658666666666666,477786.66666666674,0.0291333333333333,0.9143333333333334,0.1481333333333333,-27.94933333333333,0.0413,71.31166666666667,0.0348333333333333,45.0,6,0,3,['orchestral performance'],orchestral performance,63,44
Vertical Horizon,0.0205925,0.53925,244700.0,0.7144999999999999,9.3975e-06,0.094475,-6.308,0.034675,114.7095,0.4985000000000001,54.75,6,1,8,"['neo mellow', 'pop rock', 'post-grunge']",post-grunge,120,9
Vesta Williams,0.763,0.547,304627.0,0.436,0.0,0.0417,-13.367,0.0375,146.11,0.434,24.0,1,0,2,"['new jack swing', 'quiet storm', 'urban contemporary']",urban contemporary,101,16
Vic Mensa,0.0832,0.663125,279813.5,0.61125,0.0,0.129375,-6.523,0.1908875,113.15525,0.282875,64.125,6,0,8,"['chicago rap', 'conscious hip hop', 'deep underground hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",southern hip hop,149,3
Vicentico,0.6987499999999999,0.6277500000000001,235846.5,0.70225,9.2475e-06,0.4582500000000001,-6.021499999999999,0.056875,117.889,0.7987500000000001,66.5,7,1,8,"['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",latin pop,86,23
Vicki Yohe,0.526,0.26,318560.0,0.484,0.0,0.103,-6.121,0.0399,197.685,0.143,47.0,7,1,2,['gospel'],gospel,66,36
Vickie Winans,0.1009999999999999,0.426,337093.0,0.6459999999999999,0.0,0.358,-11.033,0.132,205.703,0.821,37.0,9,1,2,['gospel'],gospel,66,36
Viclo,0.996,0.289,155459.0,0.0221,0.952,0.1009999999999999,-27.635,0.057,137.546,0.0979,66.0,2,1,2,['background music'],background music,67,34
